basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Po 2000 mAh battery,,1.3 MP,4GB 1GB RAM,Android 4.0 (Ice Cream Sandwich),,"8 MP, AF","2012, October. Released 2012, October","4.3 inches, 51.0 cm, (~58.8% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend P1 LTE
,Removable Li-Ion 1400 mAh battery,,No,512MB 512MB RAM,Android 2.3.6 (Gingerbread),,3.15 MP,"2012, October. Released 2012, October","3.5 inches, 36.5 cm, (~52.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",TFT capacitive touchscreen,"Accelerometer, proximity",Huawei Summit
,Removable Li-Ion 1400 mAh battery,,No,"256MB RAM, 120MB",Android 2.3 (Gingerbread),,3.15 MP,"2012, October. Released 2012, October","3.5 inches, 36.5 cm, (~51.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",TFT capacitive touchscreen,"Accelerometer, proximity",Huawei Ascend Y
,Non-removable Li-Po 6600 mAh battery,,VGA,"8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM","Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean)",,3.15 MP,2013. Released 2013,"10.1 inches, 295.8 cm, (~65.3% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","IPS LCD, capacitive touchscreen, 16M colors",Accelerometer,Huawei MediaPad 10 Link
,Removable Li-Ion 1750 mAh battery,,VGA,4GB 512MB RAM,Android 4.3 (Jelly Bean),,"5 MP, AF","2014, February","4.5 inches, 55.8 cm, (~62.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend Y530
,Non-removable Li-Po 5000 mAh battery,,5 MP,16GB 2GB RAM,"Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat); EMUI 2",,"13 MP, AF","2014, February","7.0 inches, 142.1 cm, (~74.5% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei MediaPad X1
,Non-removable Li-Po 4800 mAh battery,,1 MP,8GB 1GB RAM,Android 4.2.2 (Jelly Bean); EMUI 2,,"5 MP, AF","2014, February","8.0 inches, 185.6 cm, (~71.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei MediaPad M1
,Non-removable Li-Ion 2000 mAh battery,,5 MP,4GB 1GB RAM,Android 4.3 (Jelly Bean); EMUI Lite 2,,"8 MP, AF","2014, February","4.5 inches, 55.8 cm, (~66.1% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G6
,Non-removable Li-Ion 2000 mAh battery,,5 MP,8GB 1GB RAM,Android 4.3 (Jelly Bean); EMUI Lite 2,,"8 MP, AF","2014, February","4.5 inches, 55.8 cm, (~65.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G6 4G
,Non-removable Li-Po 6600 mAh battery,,VGA,"8GB 1GB RAM, 16GB 1GB RAM",Android 4.2 (Jelly Bean); EMUI 1.6,,3.15 MP,"2014, February","10.1 inches, 295.8 cm, (~65.3% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","IPS LCD, capacitive touchscreen, 16M colors",Accelerometer,Huawei MediaPad 10 Link+
,Removable Li-Ion 2100 mAh battery,,VGA,4GB 512MB RAM,Android 4.2 (Jelly Bean),,5 MP,"2014, March","5.0 inches, 68.9 cm, (~64.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",TFT capacitive touchscreen,"Accelerometer, proximity",Huawei Ascend Y600
,Removable Li-Ion 2300 mAh battery,,VGA,4GB 1GB RAM,Android 4.2 (Jelly Bean); EMUI 2,,"5 MP, AF","2014, February","5.5 inches, 83.4 cm, (~71.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~200 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend G730
,Non-removable Li-Po 2000 mAh battery,,5 MP,8GB 1GB RAM,Android 4.3 (Jelly Bean); EMUI Lite 2,,"8 MP, AF","2014, April. Released 2014, May","4.5 inches, 55.8 cm, (~65.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend P7 mini
,Non-removable 3000 mAh battery,,"5 MP, f/2.4, 22mm (wide)","16GB 2GB RAM, 32GB 3GB RAM","Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow); EMUI 3.1",,"13 MP, f/2.0, 28mm (wide), AF, OIS","2015, July","5.5 inches, 83.4 cm, (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Huawei G8
,Removable Li-Po 2200 mAh battery,,2 MP,"8GB 1GB RAM, 8GB 2GB RAM","Android 5.1 (Lollipop), EMUI 3.1",,"8 MP, f/2.0, AF","2015, July","5.0 inches, 68.9 cm, (~66.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Y6
,Non-removable 2700 mAh battery,,"8 MP, f/2.4, 26mm (wide)","32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM","Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow); EMUI 3.1",,"13 MP, f/2.0, 28mm (wide), 1/2.6"", AF, OIS","2015, September","5.5 inches, 83.4 cm, (~73.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","OLED capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Huawei Mate S
,Non-removable Li-Po 3450 mAh battery,,"8 MP, f/2.4","32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo)",,"12.3 MP, f/2.0, 1/2.3"", 1.55µm, Laser AF","2015, September","5.7 inches, 88.5 cm, (~71.4% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)","OLED capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",Huawei Nexus 6P
,Non-removable Li-Po 4000 mAh battery,,"5 MP, f/2.2",16GB 2GB RAM,Android 5.1.1 (Lollipop); EMUI 3.1 Lite,,"13 MP, f/2.0, 28mm (wide), AF","2015, October","5.0 inches, 68.9 cm, (~67.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Y6 Pro
,Non-removable Li-Ion 3000 mAh battery,,5 MP,32GB 3GB RAM,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow); EMUI 3.1",,"13 MP, f/2.0, AF, OIS","2015, November","5.5 inches, 83.4 cm, (~71.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Huawei G7 Plus
,Non-removable Li-Po 4000 mAh battery,,"8 MP, f/2.4, 26mm (wide)","32GB 3GB RAM (L09, L29), 64GB 4GB RAM (L29)","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); EMUI 4",,"16 MP, f/2.0, 27mm (wide), 1/2.8"", PDAF, OIS","2015, November","6.0 inches, 98.7 cm, (~78.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)","IPS-NEO LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass",Huawei Mate 8
,Non-removable Li-Ion 2200 mAh battery,,"5 MP, 28mm (wide)",16GB 2GB RAM,Android 5.1.1 (Lollipop); EMUI 3.1 Lite,,"13 MP, f/2.0, AF","2015, December","5.0 inches, 68.9 cm, (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity",Huawei Enjoy 5s
,Non-removable Li-Ion 300 mAh battery,,,4GB 512MB RAM,"Android Wear, upgradable to 2.1",,No,"2015, March","1.4 inches, 12.6 cm, (~71.5% screen-to-body ratio)","400 x 400 pixels, 1:1 ratio (~286 ppi density)","OLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer",Huawei Watch
,Li-Ion 3100 mAh battery,,2 MP,"8GB 1GB RAM, 16GB 2GB RAM",Android 6.0 (Marshmallow); EMUI 4.1,,2 MP,"2017, April","7.0 inches, 137.9 cm, (~74.3% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Accelerometer,Huawei MediaPad T3 7.0
,Non-removable Li-Ion 4800 mAh battery,,2 MP,"16GB 2GB RAM, 32GB 3GB RAM",Android 7.0 (Nougat); EMUI 5.1,,"5 MP, AF","2017, April","8.0 inches, 185.6 cm, (~70.5% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Accelerometer,Huawei MediaPad T3 8.0
,Removable Li-Po 2200 mAh battery,,5 MP,16GB 2GB RAM,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow); EMUI 3.1",,"13 MP, AF","2016, September","5.0 inches, 68.9 cm, (~66.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Y6II Compact
,Non-removable Li-Po 2950 mAh battery,,"20 MP, f/2.0, (wide), 1/2.8"", 1.0μm",64GB 4GB RAM,Android 7.0 (Nougat); EMUI 5.1,,"12, f/1.8, 1.25µm, PDAF,
8 MP","2017, May","5.0 inches, 68.3 cm, (~69.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~443 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Huawei nova 2
,Non-removable Li-Po 3340 mAh battery,,"20 MP, f/2.0, (wide), 1/2.8"", 1.0μm","64GB 4GB RAM, 128GB 4GB RAM",Android 7.0 (Nougat); EMUI 5.1,,"12, f/1.8, 1.25µm, PDAF,
8 MP","2017, May","5.5 inches, 83.4 cm, (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Huawei nova 2 plus
,Non-removable Li-Ion 6660 mAh battery,,8 MP,"16GB 4GB RAM, 32GB 3GB RAM, 64GB 4GB RAM",Android 7.0 (Nougat); EMUI 5.1,,"8 MP, AF","2017, May","10.1 inches, 295.8 cm, (~71.5% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, gyro (Bach-L09 only)",Huawei MediaPad M3 Lite 10
,Non-removable Li-Ion 4800 mAh battery,,2 MP,"16GB 2GB RAM, 32GB 3GB RAM",Android 7.0 (Nougat); EMUI 5.1,,"5 MP, AF","2017, May","9.6 inches, 9.6, 267.2 cm, (~72.8% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~157 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Accelerometer,Huawei MediaPad T3 10
,Non-removable Li-Po 4800 mAh battery,,8 MP,"16GB 4GB RAM, 32GB 3GB RAM, 64GB 4GB RAM",Android 7.0 (Nougat); EMUI 5.1,,"8 MP, AF","2017, June","8.0 inches, 185.6 cm, (~70.6% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~283 ppi density)","S-IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei MediaPad M3 Lite 8
,Non-removable Li-Ion 4000 mAh battery,,"8 MP, f/2.0",32GB 3GB RAM,Android 7.0 (Nougat); EMUI 5.1,,"12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF","2017, June","5.5 inches, 83.4 cm, (~71.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Huawei Y7 Prime
,Non-removable Li-Ion 178 mAh battery,,,128MB 16MB RAM,,,No,"2018, November","1.2 inches, 9.2 cm, (~50.5% screen-to-body ratio)","390 x 390 pixels, 1:1 ratio (~326 ppi density)","OLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer, compass",Huawei Watch Magic
,Non-removable Li-Po 4000 mAh battery,,"8 MP, f/2.0","32GB 3GB RAM, 64GB 4GB RAM",Android 8.1 (Oreo); EMUI 8.2,,"13 MP, f/1.8, PDAF,
2 MP, f/2.4, depth sensor","2018, December","6.26 inches, 97.8 cm, (~80.0% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Enjoy 9
$ 164.04 / £ 144.87 / € 155.07,Non-removable Li-Ion 3400 mAh battery,"32GB 3GB RAM,64GB 3GB RAM","16 MP or 8 MP, f/2.0","32GB 3GB RAM, 64GB 3GB RAM",Android 9.0 (Pie); EMUI 9.1,"$ 178.89,€ 155.07,$ 194.70,$ 164.04,£ 144.87,£ 149.99,€ 169.90","13 MP, f/1.8, PDAF,
2 MP, depth sensor","2018, December","6.21 inches, 94.7 cm, (~83.1% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Huawei P smart 2019
,Removable Li-Ion 1300 mAh battery,,CIF,,,,2 MP,"2009, February. Released 2009, August","2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei U9150
,Removable Li-Ion 1200 mAh battery,,No,512MB 256MB RAM,Android 2.2 (Froyo),,3.2 MP,"2011. Released 2011, October","2.6 inches, 20.9 cm, (~29.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei U8350 Boulder
,Removable Li-Po 1930 mAh battery,,VGA,4GB 1GB RAM,Android 4.0.4 (Ice Cream Sandwich),,"5 MP, AF","2012, November. Released 2012, November","4.3 inches, 51.0 cm, (~60.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend G500
,Non-removable Li-Ion 2200 mAh battery,,2 MP,8GB 1GB RAM,Android 4.4 (KitKat); EMUI 2.3,,"5 MP, AF","2015, April","5.0 inches, 68.9 cm, (~65.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei SnapTo
,Non-removable Li-Po 5000 mAh battery,,5 MP,"16GB 2GB RAM, 32GB 3GB RAM","Android 5 (Lollipop), upgradable to 6 (Marshmallow); EMUI 3",,"13 MP, AF","2015, March","7.0 inches, 142.1 cm, (~74.5% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei MediaPad X2
,Non-removable Li-Po 3000 mAh battery,,"8 MP, f/2.0, AF","32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM","Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo); EMUI 8",,"12 MP, f/2.2, 1/2.8"", 1.25µm, PDAF","2017, February","5.2 inches, 74.5 cm, (~70.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Huawei P10 Lite
,Non-removable Li-Ion 2280 mAh battery,,2 MP,8GB 1GB RAM,Android 8.0 Oreo (Go edition),,"8 MP, f/2.0, AF","2018, May","5.0 inches, 68.9 cm, (~64.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Y3 (2018)
