basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Ion 3100 mAh battery,,"2 MP, f/2.4, 27mm (wide)","16GB (11GB user available), 2GB RAM",Android 4.3 (Jelly Bean); TouchWiz UI,,"8 MP, f/2.6, 31mm (standard), AF","2014, January","5.5 inches, 83.4 cm, (~72.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Samsung Galaxy Note 3 Neo Duos
,Removable Li-Ion 1300 mAh battery,,No,4GB 512MB RAM,Android 4.1.2 (Jelly Bean),,2 MP,"2014, February","3.14 inches, 30.5 cm, (~47.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~127 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, compass",Samsung Galaxy Star Trios S5283
,Removable Li-Ion 800 mAh battery,,,32MB 64MB,,,No,"2013, Q4. Released 2013, Q4","1.77 inches, 9.9 cm, (~22.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 65K colors",,Samsung E1272
,Removable Li-Ion 1000 mAh battery,,No,256MB,,,"5 MP, AF","2014, February","2.4 inches, 17.8 cm, (~30.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Samsung S5611
,Removable Li-Ion 2100 mAh battery,,VGA,8GB 1GB RAM,Android 4.2.2 (Jelly Bean),,"5 MP, AF","2014, February","4.5 inches, 55.8 cm, (~63.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","PLS capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy Core LTE
,Removable Li-Ion 2100 mAh battery,,VGA,16GB 1.5GB RAM,Android 4.4.2 (KitKat),,"5 MP, AF","2014, November","4.5 inches, 55.8 cm, (~63.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy Core LTE G386W
$ 78.00 / £ 119.95,Removable Li-Ion 2800 mAh battery,16GB 2GB RAM,"2 MP, f/2.4, 22mm (wide)","16GB 2GB RAM, 32GB 2GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow); TouchWiz UI","$ 78.00,$ 99.00,£ 119.95,£ 154.00","16 MP, f/2.2, 31mm (standard), 1/2.6"", 1.12µm, PDAF","2014, February. Released 2014, April","5.1 inches, 71.7 cm, (~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, heart rate",Samsung Galaxy S5
,Removable Li-Ion 2800 mAh battery,,2 MP,16GB 2GB RAM,"Android 4.4.2 (KitKat), upgradable to 5.0.1 (Lollipop); TouchWiz UI",,"16 MP, 1/2.6"", 1.12µm, PDAF","2014, February","5.1 inches, 71.7 cm, (~69.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, heart rate",Samsung Galaxy S5 (USA)
,Removable Li-Ion 2800 mAh battery,,2 MP,"16GB 2GB RAM, 32GB 2GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0.1 (Marshmallow); TouchWiz UI",,"16 MP, 1/2.6"", 1.12µm, PDAF","2014, March","5.1 inches, 71.7 cm, (~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, heart rate",Samsung Galaxy S5 (octa-core)
,Removable Li-Ion 2800 mAh battery,,"2 MP, f/2.4, 22mm (wide)",16GB 2GB RAM,Android 4.4.2 (KitKat); TouchWiz UI,,"16 MP, f/2.2, 31mm (standard), 1/2.6"", 1.12µm, PDAF","2014, June","5.1 inches, 71.7 cm, (~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, heart rate",Samsung Galaxy S5 Duos
,Removable Li-Ion 1500 mAh battery,,VGA,"8GB 1GB RAM, 16GB 1GB RAM",Android 4.2.2 (Jelly Bean),,"5 MP, AF","2014, March","4.0 inches, 45.5 cm, (~59.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Samsung I8200 Galaxy S III mini VE
,Removable Li-Ion 2100 mAh battery,,VGA,8GB 1GB RAM,Android 4.2 (Jelly Bean); TouchWiz UI,,"5 MP, AF","2014, March","4.52 inches, 56.3 cm, (~64.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~244 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung G3812B Galaxy S3 Slim
,Non-removable Li-Po 6800 mAh battery,,1.3 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat); TouchWiz UX UI,,3.15 MP,"2014, April","10.1 inches, 295.8 cm, (~68.9% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 10.1 LTE
,Non-removable Li-Po 6800 mAh battery,,1.3 MP,16GB 1.5GB RAM,"Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop); TouchWiz UX UI",,3.15 MP,"2014, April","10.1 inches, 295.8 cm, (~68.9% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 10.1 3G
,Non-removable Li-Po 6800 mAh battery,,1.3 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat); TouchWiz UX UI,,3.15 MP,"2014, April","10.1 inches, 295.8 cm, (~68.9% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 10.1
,Non-removable Li-Po 4450 mAh battery,,1.3 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat),,3.15 MP,"2014, April","8.0 inches, 185.6 cm, (~71.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 8.0 LTE
,Non-removable Li-Po 4450 mAh battery,,1.3 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat),,3.15 MP,"2014, April","8.0 inches, 185.6 cm, (~71.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 8.0 3G
,Non-removable Li-Po 4450 mAh battery,,1.3 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat),,3.15 MP,"2014, April","8.0 inches, 185.6 cm, (~71.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 8.0
,Non-removable Li-Po 4000 mAh battery,,1.3 MP,"8GB 1.5GB RAM, 16GB 1.5GB RAM",Android 4.4.2 (KitKat); TouchWiz UX UI,,3.15 MP,"2014, April","7.0 inches, 142.1 cm, (~70.5% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 7.0 LTE
,Non-removable Li-Po 4000 mAh battery,,1.3 MP,"8GB 1.5GB RAM, 16GB 1.5GB RAM",Android 4.4.2 (KitKat); TouchWiz UI,,3.15 MP,"2014, April","7.0 inches, 142.1 cm, (~70.5% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 7.0 3G
,Non-removable Li-Po 4000 mAh battery,,1.3 MP,"8GB 1.5GB RAM, 16GB 1.5GB RAM",Android 4.4.2 (KitKat); TouchWiz UX UI,,3.15 MP,"2014, April","7.0 inches, 142.1 cm, (~70.5% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 7.0
,Removable Li-Ion 2600 mAh battery,,2 MP,16GB 2GB RAM,"Microsoft Windows Phone 8, upgradable to 8.1",,"13 MP, AF","2014, April","5.0 inches, 68.9 cm, (~71.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung ATIV SE
,Removable Li-Ion 1500 mAh battery,,VGA,4GB 512MB RAM,Android 4.4.2 (KitKat); TouchWiz Essence UI,,"5 MP, AF","2014, April","4.0 inches, 45.5 cm, (~59.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity",Samsung Galaxy Ace Style
,Removable Li-Ion 2100 mAh battery,,1.9 MP,16GB 1.5GB RAM,"Android 4.3 (Jelly Bean), upgradable to 4.4.4 (KitKat)",,"8 MP, AF","2014, April","4.8 inches, 63.5 cm, (~65.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Samsung I9300I Galaxy S3 Neo
,Removable Li-Ion 2600 mAh battery,,Yes,,Android 4.2.2 (Jelly Bean),,"5 MP, AF","2014, April","4.66 inches, 61.8 cm, (~65.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~200 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Samsung Galaxy Beam2
,Non-removable Li-Ion 300 mAh battery,,,4GB 512MB RAM,Android Wear OS,,No,"2014, June","1.63 inches, 8.6 cm, (~40.1% screen-to-body ratio)","320 x 320 pixels, 1:1 ratio (~278 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, compass",Samsung Gear Live
,Non-removable Li-Ion 300 mAh battery,,,4GB 512MB RAM,Tizen-based wearable platform,,No,"2014, February","1.63 inches, 8.6 cm, (~38.5% screen-to-body ratio)","320 x 320 pixels, 1:1 ratio (~278 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate",Samsung Gear 2 Neo
,Non-removable Li-Ion 300 mAh battery,,,4GB 512MB RAM,Tizen-based wearable platform,,No,"2014, August","2.0 inches, 12.4 cm, (~53.4% screen-to-body ratio)","360 x 480 pixels, 4:3 ratio (~300 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, heart rate, barometer, UV light",Samsung Gear S
,Removable Li-Ion 2800 mAh battery,,2.1 MP,16GB 1.5GB RAM,Android 4.4.3 (KitKat),,"8 MP, AF","2014, September","6.0 inches, 99.2 cm, (~71.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)","Capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Samsung Galaxy Mega 2
,Removable Li-Ion 4450 mAh battery,,1.2 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat); TouchWiz UI,,"3.15 MP, AF","2014, September","8.0 inches, 185.6 cm, (~69.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, compass",Samsung Galaxy Tab Active
,Removable Li-Ion 4450 mAh battery,,1.2 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat); TouchWiz UI,,"3.15 MP, AF","2014, September","8.0 inches, 185.6 cm, (~69.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, compass",Samsung Galaxy Tab Active LTE
,Removable Li-Ion 3220 mAh battery,,"3.7 MP, f/1.9, 22mm (wide)",32GB 3GB RAM,"Android 4.4.4 (KitKat), upgradable to 6.0.1 (Marshmallow)",,"16 MP, f/2.2, 31mm (standard), 1/2.6"", 1.12µm, AF, OIS","2014, September","5.7 inches, 88.5 cm, (~73.4% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, UV, heart rate, SpO2",Samsung Galaxy Note 4
,Removable Li-Ion 3220 mAh battery,,"3.7 MP, f/1.9, 22mm (wide)",32GB 3GB RAM,"Android 4.4.4 (KitKat), upgradable to 6.0.1 (Marshmallow)",,"16 MP, f/2.2, 31mm (standard), 1/2.6"", 1.12µm, AF, OIS","2014, Q4","5.7 inches, 88.5 cm, (~73.4% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, UV, heart rate, SpO2",Samsung Galaxy Note 4 (USA)
,Removable Li-Ion 3000 mAh battery,,"3.7 MP, f/1.9, 22mm (wide)",16GB 3GB RAM,"Android 4.4.4 (KitKat), upgradable to 6.0.1 (Marshmallow)",,"16 MP, f/2.2, 31mm (standard), 1/2.6"", 1.12µm, AF, OIS","2014, October","5.7 inches, 89.6 cm, (~74.2% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, UV, heart rate, SpO2",Samsung Galaxy Note 4 Duos
,Removable Li-Ion 3000 mAh battery,,"3.7 MP, f/1.9","32GB 3GB RAM, 64GB 3GB RAM","Android 4.4.4 (KitKat), upgradable to 6.0 (Marshmallow)",,"16 MP, f/2.2, 31mm (standard), 1/2.6"", 1.12µm, AF, OIS","2014, September","5.6 inches, 96.2 cm, (~77.2% screen-to-body ratio)","1600 x 2560 pixels, 16:10 ratio (~524 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, UV, heart rate, SpO2",Samsung Galaxy Note Edge
,Removable Li-Ion 1900 mAh battery,,1.3 MP,8GB 1GB RAM,Android 4.4.4 (KitKat),,"5 MP, AF","2014, September","4.3 inches, 52.6 cm, (~62.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy Ace Style LTE G357
,Removable Li-Ion 2600 mAh battery,,"5 MP, f/2.2",8GB 1GB RAM,"Android 4.4.4 (KitKat), upgradable to 5.0.2/5.1.1 (Lollipop),Android 5.1 (Lollipop) - G531F",,"8 MP, f/2.4, AF","2014, September","5.0 inches, 68.9 cm, (~66.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy Grand Prime
,Removable Li-Ion 2600 mAh battery,,5 MP,8GB 1GB RAM,Android 4.4.2 (KitKat),,"8 MP, AF","2014, October","5.0 inches, 68.9 cm, (~65.8% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy Grand Prime Duos TV
,Removable Li-Ion 1500 mAh battery,,VGA,4GB 512MB RAM,Android 4.4.2 (KitKat),,3.15 MP,"2014, September","4.0 inches, 45.5 cm, (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy V
,Removable Li-Ion 1200 mAh battery,,No,4GB 512MB RAM,Android 4.4.2 (KitKat),,2 MP,"2014, September","3.3 inches, 33.7 cm, (~50.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~121 ppi density)","TFT capacitive touchscreen, 256K colors",,Samsung Galaxy Pocket 2
,Removable Li-Ion 2800 mAh battery,,2 MP,"16GB 2GB RAM, 32GB 2GB RAM",Android 4.4.2 (KitKat); TouchWiz UI,,"16 MP, 1/2.6"", 1.12µm, PDAF","2014, October","5.1 inches, 71.7 cm, (~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, heart rate",Samsung Galaxy S5 Plus
,Non-removable Li-Ion 1900 mAh battery,,"5 MP, f/2.2, 23mm (wide)","16GB 1GB RAM, 16GB 1.5GB RAM","Android 4.4.4 (KitKat), upgradable to 6.0.1 (Marshmallow)",,"8 MP, f/2.4, 31mm (standard), AF","2014, October","4.5 inches, 55.8 cm, (~65.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy A3
,Non-removable Li-Ion 1900 mAh battery,,"5 MP, f/2.2, 23mm (wide)",16GB 1GB RAM,"Android 4.4.4 (KitKat), upgradable to 5.0.2 (Lollipop)",,"8 MP, f/2.4, 31mm (standard), AF","2014, October","4.5 inches, 55.8 cm, (~65.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy A3 Duos
$ 84.83 / £ 104.99 / € 180.00,Non-removable Li-Ion 2300 mAh battery,16GB 2GB RAM,"5 MP, f/2.2, 23mm (wide)",16GB 2GB RAM,"Android 4.4.4 (KitKat), upgradable to 7.0 (Nougat)","$ 97.99,$ 84.83,£ 104.99,€ 180.00","13 MP, f/2.0, 28mm (wide), AF","2014, October","5.0 inches, 68.9 cm, (~71.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy A5
,Non-removable Li-Ion 2300 mAh battery,,"5 MP, f/2.2, 23mm (wide)",16GB 2GB RAM,"Android 4.4.4 (KitKat), upgradable to 5.0.2 (Lollipop)",,"13 MP, f/2.0, 28mm (wide), AF","2014, October","5.0 inches, 68.9 cm, (~71.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy A5 Duos
,Removable Li-Ion 2000 mAh battery,,2 MP,8GB 1GB RAM,"Android 4.4.4 (KitKat), upgradable to 5.1.1 (Lollipop)",,"5 MP, f/2.6, AF","2014, November","4.5 inches, 57.6 cm, (~64.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","Capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy Core Prime
,Non-removable Li-Ion 2400 mAh battery,,"5 MP, f/2.2, 23mm (wide)",16GB 1.5GB RAM,Android 4.4.4 (KitKat),,"8 MP, f/2.2, 31mm (standard), AF","2015, January","5.0 inches, 68.9 cm, (~69.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy E5
,Non-removable Li-Ion 2950 mAh battery,,"5 MP, f/2.2, 23mm (wide)",16GB 2GB RAM,"Android 4.4.4 (KitKat), upgradable to 5.1.1 (Lollipop)",,"13 MP, f/2.1, 27mm (wide), AF","2015, January","5.5 inches, 83.4 cm, (~71.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy E7
,Removable Li-Ion 2500 mAh battery,,5 MP,16GB 1.5GB RAM,Android 4.4.4 (KitKat),,"13 MP, AF","2015, January","5.25 inches, 74.9 cm, (~68.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy Grand Max
,Non-removable Li-Ion 2600 mAh battery,,"5 MP, f/2.2, 23mm (wide)",16GB 2GB RAM,"Android 4.4.4 (KitKat), upgradable to 5.0.2 (Lollipop)",,"13 MP, f/2.0, 28mm (wide), AF","2015, January","5.5 inches, 83.4 cm, (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy A7
,Non-removable Li-Ion 2600 mAh battery,,"5 MP, f/2.2, 23mm (wide)",16GB 2GB RAM,Android 4.4.4 (KitKat),,"13 MP, f/2.0, 28mm (wide), AF","2015, January","5.5 inches, 83.4 cm, (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy A7 Duos
,Removable Li-Ion 1500 mAh battery,,VGA,4GB 768MB RAM,Tizen 2.3,,3.15 MP,"2015, January","4.0 inches, 45.5 cm, (~59.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","PLS TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Z1
,Non-removable Li-Ion 3600 mAh battery,,No,8GB 1GB RAM,Android 4.4.4 (KitKat),,2 MP,"2015, March","7.0 inches, 137.9 cm, (~61.3% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 3 Lite 7.0 VE
,Removable Li-Ion 2000 mAh battery,,"2 MP, f/2.2",8GB 1GB RAM,Android 5.1.1 (Lollipop),,"5 MP, f/2.2, AF","2015, September","4.7 inches, 60.9 cm, (~64.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy J2
,Removable Li-Ion 1850 mAh battery,,2 MP,4GB 512MB RAM,Android 4.4.4 (KitKat),,"5 MP, f/2.2, 31mm (standard), AF","2015, January","4.3 inches, 52.6 cm, (~59.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy J1
,Removable Li-Ion 1850 mAh battery,,2 MP,4GB 768MB RAM,Android 4.4.4 (KitKat),,"5 MP, AF","2015, January","4.3 inches, 52.6 cm, (~59.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy J1 4G
"$ 122.99 / £ 108.99 / € 188.99 / ₹ 36,070",Non-removable Li-Ion 2550 mAh battery,"32GB 3GB RAM,64GB 3GB RAM","5 MP, f/1.9, 22mm (wide), 1/4.1"", 1.34µm","32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM","Android 5.0.2 (Lollipop), upgradable to Android 8.0 (Oreo); TouchWiz UI","$ 122.99,$ 138.99,$ 124.14,£ 108.99,£ 195.00,$ 139.99,$ 500.00,€ 295.00","16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, March","5.1 inches, 71.5 cm, (~70.7% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~577 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S6
,Non-removable Li-Ion 2550 mAh battery,,"5 MP, f/1.9, 22mm (wide)","32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM","Android 5.0.2 (Lollipop), upgradable to Android 8.0 (Oreo); TouchWiz UI",,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, June","5.1 inches, 71.7 cm, (~70.9% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S6 Duos
,Non-removable Li-Po 3000 mAh battery,,"5 MP, f/1.9, 22mm (wide)",32GB 4GB RAM,Android 5.0.2 (Lollipop); TouchWiz UI,,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","Exp. announcement 2015, Q3","5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Samsung Galaxy S6 Plus
"$ 119.58 / £ 239.99 / ₹ 24,999",Non-removable Li-Ion 2600 mAh battery,32GB 3GB RAM,"5 MP, f/1.9, 22mm (wide)","32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM","Android 5.0.2 (Lollipop), upgradable to 7.0 (Nougat); TouchWiz UI","$ 119.99,$ 165.00,$ 119.58,£ 239.99,₹ 24,999","16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, March","5.1 inches, 71.5 cm, (~71.7% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~577 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S6 edge
,Non-removable Li-Ion 2550 mAh battery,,"5 MP, f/1.9, 22mm (wide)","32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM","Android 5.0.2 (Lollipop), upgradable to 5.1 (Lollipop); TouchWiz UI",,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, March","5.1 inches, 71.7 cm, (~70.8% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S6 (USA)
,Non-removable Li-Ion 2600 mAh battery,,"5 MP, f/1.9, 22mm (wide)","32GB 3GB RAM, 64GB 3GB RAM, 128GB 3GB RAM","Android 5.0.2 (Lollipop), upgradable to 5.1 (Lollipop); TouchWiz UI",,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, March","5.1 inches, 71.7 cm, (~72.0% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S6 edge (USA)
,Removable Li-Ion 2200 mAh battery,,2 MP,8GB 1.5GB RAM,"Android 4.4.4 (KitKat), upgradable to 5.0 (Lollipop)",,"5 MP, AF","2015, March","4.5 inches, 57.6 cm, (~61.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","PLS TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy Xcover 3
